Filename,Count < 0.50,Total Records,Processing Time (s)
sentence_1302.csv,0,4284,0.062414408
sentence_376.csv,0,6477,0.180975437
sentence_1662.csv,10,7803,0.134787798
sentence_1204.csv,200,3927,0.059417248
sentence_40.csv,2,3315,0.046839714
sentence_151.csv,0,4335,0.070157051
sentence_1582.csv,6,3825,0.079722881
sentence_299.csv,0,4692,0.063837528
sentence_0.csv,0,1581,0.016051769
sentence_1225.csv,24,7701,0.114443779
sentence_923.csv,14,6324,0.088037729
sentence_686.csv,0,4437,0.042801857
sentence_1550.csv,0,6834,0.129724741
sentence_894.csv,2,4896,0.117404222
sentence_1387.csv,12,4182,0.11261797
sentence_864.csv,0,3468,0.067927361
sentence_469.csv,196,3264,0.052156925
sentence_842.csv,0,1632,0.033691645
sentence_305.csv,2,4131,0.065867186
sentence_1811.csv,230,612,0.012290239
sentence_612.csv,446,2805,0.032561541
sentence_1524.csv,0,4437,0.059445381
sentence_1789.csv,1062,10251,0.208933592
sentence_1266.csv,0,1683,0.040164232
sentence_817.csv,306,2601,0.029188395
sentence_1424.csv,152,1173,0.015225649
sentence_818.csv,194,7293,0.134529829
sentence_588.csv,0,3162,0.034989119
sentence_759.csv,0,4743,0.093034267
sentence_206.csv,0,3468,0.065826416
sentence_132.csv,44,6783,0.137873888
sentence_201.csv,0,4947,0.090518475
sentence_235.csv,0,4539,0.064169884
sentence_289.csv,2,6528,0.143108845
sentence_1815.csv,176,2346,0.038155079
sentence_170.csv,0,5865,0.076558828
sentence_648.csv,0,8211,0.137563467
sentence_248.csv,0,2703,0.022160769
sentence_22.csv,0,4845,0.051239014
sentence_889.csv,0,9282,0.224038601
sentence_1305.csv,20,1275,0.021778822
sentence_274.csv,254,2142,0.032207251
sentence_805.csv,254,6477,0.083757401
sentence_43.csv,0,2295,0.03166008
sentence_1224.csv,116,4029,0.055043221
sentence_1094.csv,156,5712,0.136905432
sentence_1591.csv,2,2754,0.05065012
sentence_310.csv,0,5355,0.083834887
sentence_600.csv,404,2040,0.045039892
sentence_178.csv,0,3825,0.056165934
sentence_902.csv,8,1581,0.014377117
sentence_735.csv,1252,3468,0.045081377
sentence_1145.csv,16,4029,0.055932045
sentence_1.csv,0,6120,0.095906496
sentence_663.csv,90,5151,0.070606947
sentence_843.csv,0,1479,0.021473408
sentence_1328.csv,0,3366,0.044848204
sentence_1527.csv,0,3162,0.045048714
sentence_705.csv,116,561,0.024039507
sentence_835.csv,84,510,0.02379179
sentence_1504.csv,122,1785,0.028936148
sentence_104.csv,0,6426,0.193116426
sentence_1122.csv,14,4947,0.088105917
sentence_1707.csv,6,2652,0.042733908
sentence_508.csv,794,4386,0.057592154
sentence_884.csv,686,2193,0.044962645
sentence_53.csv,964,8823,0.209639072
sentence_947.csv,126,2499,0.040805578
sentence_425.csv,154,3519,0.042118788
sentence_563.csv,108,4998,0.060247898
sentence_1113.csv,0,6069,0.101550102
sentence_1488.csv,8,5559,0.072251797
sentence_1190.csv,100,3315,0.050285339
sentence_302.csv,106,4182,0.052461863
sentence_195.csv,8,2397,0.046050787
sentence_1813.csv,2,4029,0.041907072
sentence_86.csv,2,4080,0.047862768
sentence_1585.csv,200,4947,0.083160162
sentence_998.csv,192,5967,0.124690771
sentence_713.csv,2,4437,0.041359186
sentence_1253.csv,1636,7242,0.18546772
sentence_403.csv,0,2193,0.053110838
sentence_1631.csv,2,3264,0.03786993
sentence_609.csv,924,6477,0.115908384
sentence_1127.csv,0,6681,0.12321353
sentence_997.csv,358,4488,0.066499472
sentence_1307.csv,0,2499,0.05058217
sentence_341.csv,240,2040,0.036411047
sentence_1325.csv,126,3621,0.172976494
sentence_1072.csv,1338,4335,0.071195841
sentence_729.csv,0,1836,0.026519775
sentence_342.csv,0,816,0.026044369
sentence_344.csv,56,5253,0.07800293
sentence_422.csv,0,9078,0.233732462
sentence_1638.csv,0,4437,0.058348179
sentence_597.csv,2,9180,0.221544266
sentence_65.csv,144,1071,0.010121822
sentence_72.csv,0,3927,0.069738626
sentence_1417.csv,306,3366,0.024501085
sentence_992.csv,94,4947,0.087034225
sentence_213.csv,216,2907,0.033925533
sentence_541.csv,1212,2346,0.043915987
sentence_384.csv,0,6018,0.093352079
sentence_1335.csv,0,4029,0.06957674
sentence_1685.csv,0,5712,0.064330816
sentence_1517.csv,0,6018,0.090765238
sentence_861.csv,132,1989,0.032741547
sentence_44.csv,0,5202,0.066369534
sentence_1163.csv,0,3927,0.07827425
sentence_537.csv,28,5508,0.092162132
sentence_158.csv,220,5253,0.127538443
sentence_548.csv,4,4284,0.070905924
sentence_271.csv,2470,8670,0.105141401
sentence_699.csv,0,4284,0.05698657
sentence_1574.csv,42,1734,0.031529665
sentence_561.csv,0,3468,0.057492971
sentence_1652.csv,2694,9945,0.227173328
sentence_583.csv,0,4182,0.0440557
sentence_464.csv,44,4947,0.082340479
sentence_944.csv,0,5967,0.109303713
sentence_662.csv,0,5559,0.084287882
sentence_457.csv,4,5661,0.064911127
sentence_976.csv,0,4029,0.068680525
sentence_197.csv,0,7395,0.124835491
sentence_1443.csv,6,1989,0.032819986
sentence_1614.csv,2,2856,0.057631254
sentence_493.csv,2,1173,0.012214661
sentence_1345.csv,0,4641,0.120260239
sentence_879.csv,0,8262,0.116666794
sentence_1664.csv,324,5916,0.1057477
sentence_1584.csv,0,4896,0.081483364
sentence_1688.csv,878,4437,0.068049669
sentence_371.csv,6,1785,0.037862539
sentence_1785.csv,782,4794,0.068627596
sentence_1695.csv,540,5355,0.080934525
sentence_1452.csv,1282,5559,0.084314823
sentence_309.csv,2,4794,0.085003853
sentence_1481.csv,524,9129,0.212009668
sentence_359.csv,32,1887,0.040400267
sentence_1017.csv,0,2703,0.037538767
sentence_450.csv,0,6630,0.125026941
sentence_345.csv,42,3111,0.034451485
sentence_688.csv,2,5049,0.100445509
sentence_1533.csv,1342,4845,0.072204828
sentence_1744.csv,1064,2091,0.027553558
sentence_677.csv,0,1734,0.047968388
sentence_523.csv,0,1734,0.041443348
sentence_839.csv,206,10302,0.195660591
sentence_1738.csv,54,4488,0.070866346
sentence_85.csv,2662,4029,0.06156826
sentence_1194.csv,2036,4131,0.041234732
sentence_1686.csv,0,1632,0.03876853
sentence_449.csv,1102,2448,0.038716793
sentence_1405.csv,838,4335,0.076211691
sentence_706.csv,10,7548,0.116490841
sentence_1128.csv,2,2448,0.042295933
sentence_1149.csv,666,2958,0.045860291
sentence_122.csv,0,8211,0.154061317
sentence_512.csv,364,2703,0.041562796
sentence_84.csv,4,4641,0.056126356
sentence_1246.csv,1102,3111,0.034892559
sentence_1048.csv,1390,3978,0.071874142
sentence_1698.csv,0,3468,0.06282711
sentence_1736.csv,8,6120,0.084765673
sentence_1173.csv,44,3621,0.028337002
sentence_1097.csv,160,2499,0.056129217
sentence_10.csv,0,2703,0.023168325
sentence_1056.csv,20,6579,0.104133129
sentence_601.csv,84,7854,0.104081392
sentence_552.csv,60,459,0.005980968
sentence_980.csv,0,6069,0.10778141
sentence_116.csv,4,4845,0.070002079
sentence_1087.csv,2,6324,0.060183048
sentence_1058.csv,448,4590,0.07000947
sentence_1625.csv,0,6375,0.086363792
sentence_1032.csv,30,3162,0.048944473
sentence_870.csv,318,5814,0.116013527
sentence_841.csv,40,2499,0.037827015
sentence_1193.csv,922,7548,0.147194624
sentence_680.csv,0,4131,0.06196928
sentence_438.csv,0,4488,0.073013306
sentence_959.csv,218,1428,0.011046648
sentence_1472.csv,2,7854,0.186587334
sentence_1399.csv,198,1989,0.03904891
sentence_1371.csv,0,5508,0.10221982
sentence_748.csv,2,4080,0.056159258
sentence_1595.csv,10,3672,0.052971363
sentence_599.csv,0,4182,0.059009075
sentence_154.csv,294,4539,0.079411507
sentence_91.csv,0,6375,0.085284233
sentence_1549.csv,0,4284,0.071927309
sentence_99.csv,358,5100,0.060355186
sentence_79.csv,0,1836,0.037669182
sentence_1800.csv,136,1887,0.03817153
sentence_1330.csv,252,4641,0.063366175
sentence_1380.csv,40,3162,0.061969995
sentence_1147.csv,16,7497,0.127600908
sentence_798.csv,8,4029,0.053236485
sentence_1112.csv,0,8874,0.198912859
sentence_625.csv,4,2958,0.036041021
sentence_29.csv,2,4437,0.0412395
sentence_1031.csv,366,3417,0.069178104
sentence_974.csv,676,3774,0.059326887
sentence_321.csv,12,3825,0.03074646
sentence_873.csv,458,5253,0.079091072
sentence_295.csv,0,3060,0.028793812
sentence_1066.csv,0,5406,0.07029438
sentence_214.csv,0,6171,0.073508978
sentence_786.csv,36,3927,0.049936295
sentence_1778.csv,3980,6834,0.137743473
sentence_1743.csv,2,4539,0.058094025
sentence_35.csv,0,7905,0.192966938
sentence_1248.csv,14,3876,0.055588961
sentence_1129.csv,0,9180,0.170392036
sentence_1640.csv,52,5457,0.0726192
sentence_164.csv,80,1071,0.024492025
sentence_324.csv,2,4182,0.073400021
sentence_1071.csv,22,3417,0.059706688
sentence_668.csv,376,4845,0.080763578
sentence_893.csv,0,4590,0.053696632
sentence_1384.csv,0,6426,0.118321419
sentence_492.csv,0,2397,0.051539183
sentence_1347.csv,176,5049,0.046278954
sentence_1725.csv,0,4080,0.059043646
sentence_1106.csv,20,6171,0.12885952
sentence_337.csv,160,4794,0.081885576
sentence_1471.csv,0,8211,0.12912488
sentence_1592.csv,74,4794,0.063443661
sentence_68.csv,0,3366,0.05022645
sentence_553.csv,4,3927,0.045042038
sentence_1156.csv,116,2091,0.031313896
sentence_114.csv,410,1836,0.047873259
sentence_1552.csv,0,4029,0.068007708
sentence_587.csv,0,4080,0.05295229
sentence_454.csv,0,3723,0.04681325
sentence_1326.csv,96,1530,0.013686895
sentence_250.csv,0,3672,0.049004555
sentence_402.csv,0,3774,0.113952398
sentence_851.csv,272,2091,0.033083677
sentence_141.csv,0,3315,0.050570011
sentence_520.csv,22,2907,0.023733854
sentence_953.csv,50,4998,0.094595194
sentence_343.csv,0,4335,0.114274979
sentence_1654.csv,4,5712,0.082041979
sentence_1534.csv,78,2499,0.045669556
sentence_176.csv,2,5814,0.103372574
sentence_1470.csv,28,5049,0.099728584
sentence_137.csv,80,1071,0.025267601
sentence_1273.csv,60,2703,0.024958372
sentence_152.csv,164,1428,0.014945269
sentence_1161.csv,2,1122,0.011945486
sentence_186.csv,6,6936,0.120945692
sentence_1043.csv,0,5865,0.090101004
sentence_1401.csv,0,7803,0.179857969
sentence_750.csv,526,4080,0.031770468
sentence_1454.csv,312,3825,0.05120492
sentence_771.csv,4,2142,0.025546074
sentence_1278.csv,2,2652,0.02893424
sentence_1427.csv,924,3213,0.042010307
sentence_878.csv,20,5712,0.084891796
sentence_1418.csv,730,2754,0.034265995
sentence_644.csv,142,1275,0.014819145
sentence_731.csv,114,2295,0.032485247
sentence_1543.csv,114,1938,0.072761774
sentence_990.csv,0,2754,0.057376385
sentence_1303.csv,0,2244,0.025143147
sentence_1402.csv,4,2142,0.021857023
sentence_589.csv,2152,8364,0.146229506
sentence_1593.csv,0,4284,0.097764969
sentence_581.csv,2,3468,0.07592845
sentence_287.csv,58,3009,0.048126221
sentence_300.csv,64,6732,0.123912334
sentence_426.csv,0,5151,0.071155071
sentence_216.csv,18,2193,0.036309242
sentence_1461.csv,0,5151,0.238209724
sentence_1076.csv,4,3774,0.053556204
sentence_586.csv,0,7140,0.161006689
sentence_1751.csv,58,1836,0.029987335
sentence_233.csv,234,5763,0.097656965
sentence_660.csv,32,2652,0.042855501
sentence_311.csv,162,8517,0.172607422
sentence_848.csv,0,4488,0.082250834
sentence_6.csv,476,4386,0.057363033
sentence_133.csv,6,2040,0.026812792
sentence_265.csv,12,4641,0.058199883
sentence_530.csv,10,6069,0.114233494
sentence_1171.csv,0,6069,0.079260826
sentence_194.csv,42,2703,0.062199593
sentence_790.csv,4,3315,0.045895815
sentence_1271.csv,4,2805,0.032877922
sentence_1315.csv,14,1734,0.026301146
sentence_1776.csv,50,765,0.01853919
sentence_535.csv,2,4794,0.068445683
sentence_658.csv,836,1938,0.026913643
sentence_39.csv,4,2805,0.035996914
sentence_982.csv,26,3264,0.030110359
sentence_1432.csv,0,8160,0.175225735
sentence_1756.csv,88,4998,0.064444304
sentence_252.csv,0,7497,0.104728699
sentence_1389.csv,8,3417,0.048165798
sentence_177.csv,32,6018,0.1008389
sentence_485.csv,0,4284,0.072556257
sentence_820.csv,1790,5355,0.095541954
sentence_1192.csv,0,6885,0.088921547
sentence_408.csv,694,7548,0.092590094
sentence_791.csv,0,2346,0.0402987
sentence_712.csv,0,2652,0.043042183
sentence_777.csv,0,4590,0.09525919
sentence_803.csv,0,5610,0.101307631
sentence_914.csv,0,4743,0.087908745
sentence_97.csv,66,2856,0.106209278
sentence_1487.csv,8,2550,0.041995049
sentence_1386.csv,218,3774,0.046161413
sentence_741.csv,0,4437,0.0569942
sentence_1110.csv,2,4386,0.083329678
sentence_318.csv,20,2295,0.0275805
sentence_15.csv,2,5457,0.085585594
sentence_1716.csv,4,9843,0.297198296
sentence_193.csv,394,1683,0.040849209
sentence_1777.csv,1018,5763,0.07657361
sentence_134.csv,0,4794,0.066239834
sentence_285.csv,0,3315,0.076340199
sentence_1726.csv,74,4233,0.071744204
sentence_1392.csv,0,765,0.030583382
sentence_406.csv,0,4590,0.051890612
sentence_280.csv,54,5916,0.096223354
sentence_863.csv,86,3366,0.043781996
sentence_891.csv,468,1836,0.030647993
sentence_1079.csv,0,4743,0.046481609
sentence_749.csv,840,3060,0.025209904
sentence_1436.csv,200,3213,0.113026619
sentence_1369.csv,90,1122,0.01548624
sentence_121.csv,512,4335,0.055583477
sentence_918.csv,106,4539,0.060542583
sentence_1719.csv,292,2346,0.020052433
sentence_432.csv,0,6018,0.108049631
sentence_1722.csv,0,3417,0.077286959
sentence_1731.csv,1610,8670,0.185928583
sentence_1775.csv,0,3876,0.043666363
sentence_476.csv,4,5253,0.095797539
sentence_4.csv,2,4437,0.058995962
sentence_1201.csv,22,6936,0.126963377
sentence_1425.csv,20,4335,0.042052507
sentence_20.csv,0,4998,0.077962637
sentence_718.csv,2,5559,0.114645958
sentence_336.csv,276,3927,0.099247456
sentence_1540.csv,1808,5304,0.106499434
sentence_1760.csv,0,1938,0.058080435
sentence_1781.csv,26,1173,0.03126359
sentence_1139.csv,0,8568,0.179213285
sentence_19.csv,10,1071,0.015983582
sentence_546.csv,838,6630,0.114176989
sentence_1449.csv,156,3978,0.055397987
sentence_1241.csv,168,6069,0.116627693
sentence_1282.csv,926,5661,0.12542367
sentence_1734.csv,16,5610,0.117188931
sentence_11.csv,2164,4284,0.067167997
sentence_656.csv,276,2703,0.048296928
sentence_1318.csv,240,4539,0.095169067
sentence_325.csv,4,2448,0.049176693
sentence_1761.csv,216,4080,0.078153372
sentence_111.csv,178,1428,0.034358978
sentence_1102.csv,0,4182,0.058028698
sentence_199.csv,8,4080,0.032817602
sentence_357.csv,2,5457,0.062542677
sentence_1818.csv,0,2397,0.0482409
sentence_34.csv,0,4896,0.071201801
sentence_506.csv,24,4284,0.042180777
sentence_1383.csv,1554,10455,0.300542116
sentence_1727.csv,160,1836,0.035651207
sentence_388.csv,18,3825,0.055119038
sentence_594.csv,168,4233,0.066159964
sentence_412.csv,104,7140,0.16547966
sentence_763.csv,0,4794,0.07247901
sentence_1320.csv,1310,3774,0.036217451
sentence_1663.csv,2,3060,0.02918601
sentence_709.csv,2,2040,0.027309418
sentence_800.csv,118,4692,0.042457342
sentence_1501.csv,0,4182,0.046146154
sentence_1295.csv,72,1377,0.024116516
sentence_1177.csv,246,2805,0.034497023
sentence_906.csv,260,918,0.014561415
sentence_1376.csv,12,7446,0.20522356
sentence_1024.csv,46,1224,0.02400279
sentence_1051.csv,10,4080,0.050846815
sentence_1555.csv,4,2040,0.024201393
sentence_901.csv,0,2754,0.061425686
sentence_1021.csv,168,6120,0.134026289
sentence_1039.csv,6,3315,0.06444931
sentence_1589.csv,2,2193,0.057384491
sentence_38.csv,0,6171,0.100160837
sentence_1101.csv,2,2397,0.04914999
sentence_1559.csv,192,5253,0.129737139
sentence_415.csv,2,3876,0.043983936
sentence_1587.csv,14,3774,0.091448545
sentence_1677.csv,4,1989,0.065225601
sentence_1679.csv,890,5712,0.141768694
sentence_996.csv,198,2040,0.028338432
sentence_1681.csv,4,2040,0.045199156
sentence_1620.csv,0,1989,0.065065861
sentence_995.csv,524,3570,0.036628008
sentence_76.csv,0,2499,0.060642004
sentence_1091.csv,50,1734,0.024512529
sentence_1459.csv,1568,4488,0.114234924
sentence_308.csv,2,5100,0.084332466
sentence_989.csv,470,2244,0.051393032
sentence_120.csv,590,3621,0.038568258
sentence_1323.csv,0,1836,0.034633398
sentence_434.csv,4,6783,0.093468666
sentence_1368.csv,0,6681,0.208090782
sentence_958.csv,0,3876,0.058323383
sentence_1388.csv,0,1479,0.012011766
sentence_1803.csv,0,2244,0.022308588
sentence_726.csv,0,4794,0.115270376
sentence_1036.csv,564,7140,0.142876863
sentence_1210.csv,2,3621,0.037025928
sentence_1661.csv,2,5865,0.083063364
sentence_1757.csv,2,8823,0.150898695
sentence_1758.csv,0,2295,0.041959524
sentence_903.csv,0,5865,0.104804993
sentence_559.csv,68,2193,0.03765893
sentence_634.csv,0,3111,0.044500113
sentence_1370.csv,52,3723,0.053458691
sentence_1329.csv,454,8619,0.201575994
sentence_579.csv,44,6630,0.11062479
sentence_1090.csv,4,1224,0.070491314
sentence_649.csv,920,4539,0.040460348
sentence_1414.csv,12,4590,0.051123619
sentence_775.csv,0,8262,0.13211894
sentence_1599.csv,78,1377,0.010751724
sentence_596.csv,0,9486,0.240812302
sentence_349.csv,2,7140,0.08014369
sentence_807.csv,50,1071,0.011597157
sentence_1464.csv,364,2040,0.042577744
sentence_58.csv,0,4335,0.078709841
sentence_202.csv,2,2040,0.042973518
sentence_1042.csv,2,4029,0.063314915
sentence_1294.csv,84,2448,0.024536848
sentence_350.csv,84,6426,0.17237854
sentence_827.csv,0,7803,0.183521748
sentence_1151.csv,0,4080,0.064954996
sentence_936.csv,222,5865,0.092765808
sentence_1739.csv,134,4794,0.089747667
sentence_1309.csv,200,3366,0.03235817
sentence_1553.csv,0,663,0.01897645
sentence_1001.csv,8,3264,0.061490774
sentence_533.csv,14,4029,0.104582548
sentence_74.csv,0,4590,0.05816412
sentence_1358.csv,36,1071,0.022818089
sentence_1507.csv,86,3774,0.044844627
sentence_797.csv,728,3621,0.061898708
sentence_146.csv,276,2754,0.033362627
sentence_1732.csv,4,3927,0.100996733
sentence_1683.csv,0,6732,0.088131905
sentence_1740.csv,4,3876,0.06729126
sentence_919.csv,1214,6426,0.111784935
sentence_244.csv,0,9435,0.156348467
sentence_1275.csv,4,3519,0.039812326
sentence_739.csv,230,6324,0.064460516
sentence_471.csv,512,9027,0.151365519
sentence_898.csv,0,4794,0.07103157
sentence_816.csv,0,7803,0.143357277
sentence_1611.csv,0,4692,0.0318501
sentence_1373.csv,208,3468,0.037722588
sentence_568.csv,572,4896,0.111452818
sentence_118.csv,716,2907,0.086414576
sentence_566.csv,1144,8007,0.144600153
sentence_189.csv,0,3264,0.070235014
sentence_822.csv,0,4029,0.140627384
sentence_394.csv,0,3468,0.060849905
sentence_455.csv,106,3366,0.046758652
sentence_1600.csv,1190,6528,0.070846319
sentence_1764.csv,44,1989,0.067321539
sentence_769.csv,164,3417,0.04771328
sentence_1636.csv,68,2856,0.039105415
sentence_824.csv,0,2040,0.042951345
sentence_1152.csv,56,1785,0.028306007
sentence_409.csv,104,8568,0.310081482
sentence_1783.csv,0,7038,0.111371994
sentence_155.csv,0,8058,0.195219278
sentence_907.csv,0,2550,0.022308111
sentence_1018.csv,0,6834,0.194984674
sentence_1277.csv,138,6783,0.092780352
sentence_353.csv,282,4437,0.068009853
sentence_397.csv,190,5610,0.100607872
sentence_1693.csv,0,5049,0.069635868
sentence_1348.csv,112,4233,0.071236372
sentence_756.csv,54,4233,0.070608854
sentence_1008.csv,0,1938,0.034990549
sentence_1410.csv,0,4947,0.121146441
sentence_1612.csv,4,4437,0.052081347
sentence_929.csv,540,6732,0.091878414
sentence_200.csv,0,3876,0.05885911
sentence_1363.csv,402,4233,0.072769165
sentence_498.csv,156,2958,0.034594536
sentence_780.csv,122,1071,0.01432991
sentence_1531.csv,256,5406,0.059362888
sentence_611.csv,8,7344,0.137924194
sentence_69.csv,172,5559,0.064038754
sentence_283.csv,262,5406,0.102346897
sentence_1514.csv,2,2703,0.020777225
sentence_525.csv,70,1122,0.020519733
sentence_81.csv,0,3111,0.031580925
sentence_1002.csv,2,9486,0.270276546
sentence_766.csv,2,765,0.024819374
sentence_1137.csv,4,3315,0.059750319
sentence_247.csv,6,5712,0.056880713
sentence_1014.csv,582,2448,0.017123461
sentence_517.csv,0,5661,0.088411093
sentence_578.csv,0,5763,0.093677998
sentence_1605.csv,38,5814,0.098701954
sentence_720.csv,296,7191,0.129285574
sentence_1086.csv,6,6936,0.205955267
sentence_1639.csv,2,6681,0.092778444
sentence_1310.csv,4,2040,0.014892817
sentence_1604.csv,0,2244,0.030850887
sentence_1633.csv,6,2703,0.056289911
sentence_1742.csv,142,6630,0.135222673
sentence_736.csv,566,4947,0.117148876
sentence_286.csv,0,4539,0.042522907
sentence_670.csv,26,5100,0.056143761
sentence_928.csv,0,5304,0.061616421
sentence_1648.csv,60,1632,0.025697947
sentence_459.csv,232,4131,0.036206961
sentence_725.csv,2,6987,0.119699478
sentence_1754.csv,164,4947,0.066545963
sentence_1765.csv,2190,7803,0.111629009
sentence_385.csv,0,6222,0.090188026
sentence_1206.csv,342,1785,0.03434515
sentence_1168.csv,390,6120,0.14295578
sentence_1519.csv,0,4386,0.050709963
sentence_192.csv,96,6018,0.08688426
sentence_916.csv,0,3468,0.057644606
sentence_1724.csv,2,7752,0.1316154
sentence_965.csv,180,4590,0.046578646
sentence_1078.csv,1284,5559,0.081074715
sentence_1770.csv,0,3213,0.052250624
sentence_1782.csv,476,2805,0.050664186
sentence_653.csv,182,6528,0.144836903
sentence_1629.csv,0,1887,0.057064056
sentence_1327.csv,10,765,0.01900053
sentence_427.csv,4,5865,0.071237803
sentence_1628.csv,0,2244,0.033153296
sentence_88.csv,4,4182,0.069941521
sentence_375.csv,0,4896,0.07737422
sentence_1203.csv,86,2040,0.031950474
sentence_1316.csv,494,5202,0.07962966
sentence_619.csv,0,1887,0.032454729
sentence_46.csv,14,3723,0.035420656
sentence_554.csv,0,3672,0.084768534
sentence_854.csv,704,5610,0.069428682
sentence_538.csv,2,5202,0.188726187
sentence_1174.csv,0,6477,0.106488943
sentence_751.csv,130,1683,0.049794912
sentence_1359.csv,0,4437,0.086067915
sentence_1717.csv,0,4590,0.056685448
sentence_1610.csv,2,6120,0.08070755
sentence_915.csv,2,2346,0.058033705
sentence_405.csv,3170,5559,0.105039358
sentence_1772.csv,0,3927,0.063597918
sentence_1542.csv,2,9537,0.198676825
sentence_1356.csv,0,5916,0.113221169
sentence_139.csv,0,4335,0.066549301
sentence_51.csv,2,8364,0.204084158
sentence_946.csv,632,4539,0.072473049
sentence_1618.csv,10,7752,0.191339016
sentence_242.csv,0,3009,0.035706997
sentence_439.csv,458,2652,0.049830914
sentence_1023.csv,0,2193,0.028703213
sentence_28.csv,0,5253,0.070506334
sentence_1594.csv,0,8160,0.127042532
sentence_1678.csv,1466,5508,0.095326424
sentence_1528.csv,8,1377,0.021211863
sentence_1220.csv,72,6018,0.097260714
sentence_1222.csv,6,3978,0.076728106
sentence_1324.csv,4,1887,0.054945946
sentence_645.csv,0,4539,0.083983183
sentence_1419.csv,1972,4182,0.055715561
sentence_418.csv,28,6222,0.112865686
sentence_1117.csv,0,6018,0.102848291
sentence_1568.csv,4,2754,0.037503481
sentence_279.csv,0,3213,0.059061766
sentence_284.csv,68,9384,0.151681185
sentence_1264.csv,418,8364,0.176861048
sentence_1484.csv,392,3825,0.052850962
sentence_282.csv,2,5100,0.079549789
sentence_652.csv,52,1377,0.024863243
sentence_1809.csv,50,2550,0.051862001
sentence_1571.csv,6,5100,0.05198288
sentence_1083.csv,0,4284,0.063488483
sentence_1416.csv,50,2958,0.040279388
sentence_1502.csv,50,561,0.025624752
sentence_801.csv,2500,4947,0.106278181
sentence_1598.csv,0,3264,0.036710024
sentence_333.csv,2,4539,0.089354753
sentence_860.csv,78,2652,0.033844233
sentence_1159.csv,102,3723,0.050581694
sentence_1030.csv,92,1122,0.014665127
sentence_228.csv,4,5559,0.157180309
sentence_411.csv,322,4284,0.078123331
sentence_1465.csv,0,3570,0.053053617
sentence_572.csv,0,4335,0.089584827
sentence_198.csv,6,1989,0.0486238
sentence_1336.csv,0,5967,0.119952202
sentence_1183.csv,0,3162,0.028539181
sentence_528.csv,164,3927,0.062697649
sentence_1561.csv,0,3111,0.05632472
sentence_1035.csv,612,4131,0.042849302
sentence_153.csv,0,2499,0.037494898
sentence_1208.csv,44,3213,0.04213047
sentence_1450.csv,338,8823,0.201566219
sentence_1132.csv,130,3519,0.048655033
sentence_607.csv,50,5559,0.12607336
sentence_1641.csv,2,3060,0.050481081
sentence_753.csv,88,561,0.013578415
sentence_490.csv,6,3825,0.036625147
sentence_1670.csv,0,7293,0.175442219
sentence_1108.csv,126,2295,0.031938553
sentence_551.csv,198,1734,0.028905153
sentence_838.csv,626,5712,0.07350111
sentence_573.csv,0,4131,0.052777767
sentence_865.csv,762,3315,0.03190136
sentence_372.csv,24,1326,0.014309645
sentence_981.csv,22,2244,0.025845766
sentence_1342.csv,2,3315,0.067780018
sentence_1155.csv,26,6171,0.159112453
sentence_857.csv,198,5865,0.073067188
sentence_1796.csv,0,6120,0.098510027
sentence_809.csv,2,1428,0.100910664
sentence_1180.csv,126,6681,0.071439028
sentence_1357.csv,0,6324,0.146796465
sentence_1247.csv,2,4386,0.061703444
sentence_747.csv,48,1632,0.021115541
sentence_484.csv,102,2754,0.05050087
sentence_549.csv,150,1938,0.034885883
sentence_603.csv,130,4947,0.057736397
sentence_366.csv,376,7599,0.160161495
sentence_181.csv,0,3315,0.061698914
sentence_999.csv,108,3978,0.093730927
sentence_1492.csv,220,1377,0.012612104
sentence_802.csv,0,5712,0.082724571
sentence_1360.csv,0,3723,0.08006525
sentence_1672.csv,2,3876,0.075920343
sentence_764.csv,0,4539,0.088293314
sentence_1279.csv,118,918,0.021353483
sentence_1723.csv,700,1632,0.037562132
sentence_1515.csv,0,7650,0.198885441
sentence_1706.csv,0,4845,0.059915543
sentence_1499.csv,324,2142,0.026237965
sentence_794.csv,0,3876,0.059192657
sentence_1788.csv,0,6069,0.063607454
sentence_1513.csv,12,7701,0.239836693
sentence_1626.csv,254,2040,0.037358761
sentence_743.csv,6,1836,0.089168787
sentence_1260.csv,2,1377,0.017295599
sentence_203.csv,0,3876,0.091298342
sentence_1239.csv,6,6273,0.116782665
sentence_1581.csv,2032,5304,0.048688412
sentence_1787.csv,160,1071,0.022607088
sentence_249.csv,30,3315,0.044270754
sentence_254.csv,120,4488,0.036754131
sentence_708.csv,0,2856,0.033886194
sentence_1395.csv,0,1989,0.114590406
sentence_700.csv,0,4437,0.056524754
sentence_754.csv,0,5865,0.085178614
sentence_679.csv,12,2958,0.045345068
sentence_539.csv,138,6630,0.147904634
sentence_230.csv,106,7140,0.134010553
sentence_526.csv,0,6783,0.121048927
sentence_1511.csv,22,5457,0.065746546
sentence_451.csv,90,1479,0.080595255
sentence_258.csv,6,9537,0.173033953
sentence_1583.csv,2,6834,0.172322989
sentence_560.csv,6,6834,0.239950657
sentence_940.csv,80,3111,0.023061752
sentence_1292.csv,96,3876,0.035460949
sentence_727.csv,0,4335,0.045334339
sentence_638.csv,0,3468,0.04637146
sentence_1769.csv,96,4743,0.086216688
sentence_463.csv,12,3162,0.058116913
sentence_361.csv,56,5457,0.089710712
sentence_1118.csv,2,5151,0.075643778
