Filename,Count < 0.50,Total Records
sentence_265.csv,12,4641
sentence_530.csv,10,6069
sentence_1171.csv,0,6069
sentence_194.csv,42,2703
sentence_790.csv,4,3315
sentence_1271.csv,4,2805
sentence_1315.csv,14,1734
sentence_1776.csv,50,765
sentence_535.csv,2,4794
sentence_658.csv,836,1938
sentence_39.csv,4,2805
sentence_982.csv,26,3264
sentence_1432.csv,0,8160
sentence_1756.csv,88,4998
sentence_252.csv,0,7497
sentence_1389.csv,8,3417
sentence_177.csv,32,6018
sentence_485.csv,0,4284
sentence_820.csv,1790,5355
sentence_1192.csv,0,6885
sentence_408.csv,694,7548
sentence_791.csv,0,2346
sentence_712.csv,0,2652
sentence_777.csv,0,4590
sentence_803.csv,0,5610
sentence_914.csv,0,4743
sentence_97.csv,66,2856
sentence_1487.csv,8,2550
sentence_1386.csv,218,3774
sentence_741.csv,0,4437
sentence_1110.csv,2,4386
sentence_318.csv,20,2295
sentence_15.csv,2,5457
sentence_1716.csv,4,9843
sentence_193.csv,394,1683
sentence_1777.csv,1018,5763
sentence_134.csv,0,4794
sentence_285.csv,0,3315
sentence_1726.csv,74,4233
sentence_1392.csv,0,765
sentence_406.csv,0,4590
sentence_280.csv,54,5916
sentence_863.csv,86,3366
sentence_891.csv,468,1836
sentence_1079.csv,0,4743
sentence_749.csv,840,3060
sentence_1436.csv,200,3213
sentence_1369.csv,90,1122
sentence_121.csv,512,4335
sentence_918.csv,106,4539
sentence_1719.csv,292,2346
sentence_432.csv,0,6018
sentence_1722.csv,0,3417
sentence_1731.csv,1610,8670
sentence_1775.csv,0,3876
sentence_476.csv,4,5253
sentence_4.csv,2,4437
sentence_1201.csv,22,6936
sentence_1425.csv,20,4335
sentence_20.csv,0,4998
sentence_718.csv,2,5559
sentence_336.csv,276,3927
sentence_1540.csv,1808,5304
sentence_1760.csv,0,1938
sentence_1781.csv,26,1173
sentence_1139.csv,0,8568
sentence_19.csv,10,1071
sentence_546.csv,838,6630
sentence_1449.csv,156,3978
sentence_1241.csv,168,6069
sentence_1282.csv,926,5661
sentence_1734.csv,16,5610
sentence_11.csv,2164,4284
sentence_656.csv,276,2703
sentence_1318.csv,240,4539
sentence_325.csv,4,2448
sentence_1761.csv,216,4080
sentence_111.csv,178,1428
sentence_1102.csv,0,4182
sentence_199.csv,8,4080
sentence_357.csv,2,5457
sentence_1818.csv,0,2397
sentence_34.csv,0,4896
sentence_506.csv,24,4284
sentence_1383.csv,1554,10455
sentence_1727.csv,160,1836
sentence_388.csv,18,3825
sentence_594.csv,168,4233
sentence_412.csv,104,7140
sentence_763.csv,0,4794
sentence_1320.csv,1310,3774
sentence_1663.csv,2,3060
sentence_709.csv,2,2040
sentence_800.csv,118,4692
sentence_1501.csv,0,4182
sentence_1295.csv,72,1377
sentence_1177.csv,246,2805
sentence_906.csv,260,918
sentence_1376.csv,12,7446
sentence_1024.csv,46,1224
sentence_1051.csv,10,4080
sentence_1555.csv,4,2040
sentence_901.csv,0,2754
sentence_1021.csv,168,6120
sentence_1039.csv,6,3315
sentence_1589.csv,2,2193
sentence_38.csv,0,6171
sentence_1101.csv,2,2397
sentence_1559.csv,192,5253
sentence_415.csv,2,3876
sentence_1587.csv,14,3774
sentence_1677.csv,4,1989
sentence_1679.csv,890,5712
sentence_996.csv,198,2040
sentence_1681.csv,4,2040
sentence_1620.csv,0,1989
sentence_995.csv,524,3570
sentence_76.csv,0,2499
sentence_1091.csv,50,1734
sentence_1459.csv,1568,4488
sentence_308.csv,2,5100
sentence_989.csv,470,2244
sentence_120.csv,590,3621
sentence_1323.csv,0,1836
sentence_434.csv,4,6783
sentence_1368.csv,0,6681
sentence_958.csv,0,3876
sentence_1388.csv,0,1479
sentence_1803.csv,0,2244
sentence_726.csv,0,4794
sentence_1036.csv,564,7140
sentence_1210.csv,2,3621
sentence_1661.csv,2,5865
sentence_1757.csv,2,8823
sentence_1758.csv,0,2295
sentence_903.csv,0,5865
sentence_559.csv,68,2193
sentence_634.csv,0,3111
sentence_1370.csv,52,3723
sentence_1329.csv,454,8619
sentence_579.csv,44,6630
sentence_1090.csv,4,1224
sentence_649.csv,920,4539
sentence_1414.csv,12,4590
sentence_775.csv,0,8262
sentence_1599.csv,78,1377
sentence_596.csv,0,9486
sentence_349.csv,2,7140
sentence_807.csv,50,1071
sentence_1464.csv,364,2040
sentence_58.csv,0,4335
sentence_202.csv,2,2040
sentence_1042.csv,2,4029
sentence_1294.csv,84,2448
sentence_350.csv,84,6426
sentence_827.csv,0,7803
sentence_1151.csv,0,4080
sentence_936.csv,222,5865
sentence_1739.csv,134,4794
sentence_1309.csv,200,3366
sentence_1553.csv,0,663
sentence_1001.csv,8,3264
sentence_533.csv,14,4029
sentence_74.csv,0,4590
sentence_1358.csv,36,1071
sentence_1507.csv,86,3774
sentence_797.csv,728,3621
sentence_146.csv,276,2754
sentence_1732.csv,4,3927
sentence_1683.csv,0,6732
sentence_1740.csv,4,3876
sentence_919.csv,1214,6426
sentence_244.csv,0,9435
sentence_1275.csv,4,3519
sentence_739.csv,230,6324
sentence_471.csv,512,9027
sentence_898.csv,0,4794
sentence_816.csv,0,7803
sentence_1611.csv,0,4692
sentence_1373.csv,208,3468
sentence_568.csv,572,4896
sentence_118.csv,716,2907
sentence_566.csv,1144,8007
sentence_189.csv,0,3264
sentence_822.csv,0,4029
sentence_394.csv,0,3468
sentence_455.csv,106,3366
sentence_1600.csv,1190,6528
sentence_1764.csv,44,1989
sentence_769.csv,164,3417
sentence_1636.csv,68,2856
sentence_824.csv,0,2040
sentence_1152.csv,56,1785
sentence_409.csv,104,8568
sentence_1783.csv,0,7038
sentence_155.csv,0,8058
sentence_907.csv,0,2550
sentence_1018.csv,0,6834
sentence_1277.csv,138,6783
sentence_353.csv,282,4437
sentence_397.csv,190,5610
sentence_1693.csv,0,5049
sentence_1348.csv,112,4233
sentence_756.csv,54,4233
sentence_1008.csv,0,1938
sentence_1410.csv,0,4947
sentence_1612.csv,4,4437
sentence_929.csv,540,6732
sentence_200.csv,0,3876
sentence_1363.csv,402,4233
sentence_498.csv,156,2958
sentence_780.csv,122,1071
sentence_1531.csv,256,5406
sentence_611.csv,8,7344
sentence_69.csv,172,5559
sentence_283.csv,262,5406
sentence_1514.csv,2,2703
sentence_525.csv,70,1122
sentence_81.csv,0,3111
sentence_1002.csv,2,9486
sentence_766.csv,2,765
sentence_1137.csv,4,3315
sentence_247.csv,6,5712
sentence_1014.csv,582,2448
sentence_517.csv,0,5661
sentence_578.csv,0,5763
sentence_1605.csv,38,5814
sentence_720.csv,296,7191
sentence_1086.csv,6,6936
sentence_1639.csv,2,6681
sentence_1310.csv,4,2040
sentence_1604.csv,0,2244
sentence_1633.csv,6,2703
sentence_1742.csv,142,6630
sentence_736.csv,566,4947
sentence_286.csv,0,4539
sentence_670.csv,26,5100
sentence_928.csv,0,5304
sentence_1648.csv,60,1632
sentence_459.csv,232,4131
sentence_725.csv,2,6987
sentence_1754.csv,164,4947
sentence_1765.csv,2190,7803
sentence_385.csv,0,6222
sentence_1206.csv,342,1785
sentence_1168.csv,390,6120
sentence_1519.csv,0,4386
sentence_192.csv,96,6018
sentence_916.csv,0,3468
sentence_1724.csv,2,7752
sentence_965.csv,180,4590
sentence_1078.csv,1284,5559
sentence_1770.csv,0,3213
sentence_1782.csv,476,2805
sentence_653.csv,182,6528
sentence_1629.csv,0,1887
sentence_1327.csv,10,765
sentence_427.csv,4,5865
sentence_1628.csv,0,2244
sentence_88.csv,4,4182
sentence_375.csv,0,4896
sentence_1203.csv,86,2040
sentence_1316.csv,494,5202
sentence_619.csv,0,1887
sentence_46.csv,14,3723
sentence_554.csv,0,3672
sentence_854.csv,704,5610
sentence_538.csv,2,5202
sentence_1174.csv,0,6477
sentence_751.csv,130,1683
sentence_1359.csv,0,4437
sentence_1717.csv,0,4590
sentence_1610.csv,2,6120
sentence_915.csv,2,2346
sentence_405.csv,3170,5559
sentence_1772.csv,0,3927
sentence_1542.csv,2,9537
sentence_1356.csv,0,5916
sentence_139.csv,0,4335
sentence_51.csv,2,8364
sentence_946.csv,632,4539
sentence_1618.csv,10,7752
sentence_242.csv,0,3009
sentence_439.csv,458,2652
sentence_1023.csv,0,2193
sentence_28.csv,0,5253
sentence_1594.csv,0,8160
sentence_1678.csv,1466,5508
sentence_1528.csv,8,1377
sentence_1220.csv,72,6018
sentence_1222.csv,6,3978
sentence_1324.csv,4,1887
sentence_645.csv,0,4539
sentence_1419.csv,1972,4182
sentence_418.csv,28,6222
sentence_1117.csv,0,6018
sentence_1568.csv,4,2754
sentence_279.csv,0,3213
sentence_284.csv,68,9384
sentence_1264.csv,418,8364
sentence_1484.csv,392,3825
sentence_282.csv,2,5100
sentence_652.csv,52,1377
sentence_1809.csv,50,2550
sentence_1571.csv,6,5100
sentence_1083.csv,0,4284
sentence_1416.csv,50,2958
sentence_1502.csv,50,561
sentence_801.csv,2500,4947
sentence_1598.csv,0,3264
sentence_333.csv,2,4539
sentence_860.csv,78,2652
sentence_1159.csv,102,3723
sentence_1030.csv,92,1122
sentence_228.csv,4,5559
sentence_411.csv,322,4284
sentence_1465.csv,0,3570
sentence_572.csv,0,4335
sentence_198.csv,6,1989
sentence_1336.csv,0,5967
sentence_1183.csv,0,3162
sentence_528.csv,164,3927
sentence_1561.csv,0,3111
sentence_1035.csv,612,4131
sentence_153.csv,0,2499
sentence_1208.csv,44,3213
sentence_1450.csv,338,8823
sentence_1132.csv,130,3519
sentence_607.csv,50,5559
sentence_1641.csv,2,3060
sentence_753.csv,88,561
sentence_490.csv,6,3825
sentence_1670.csv,0,7293
sentence_1108.csv,126,2295
sentence_551.csv,198,1734
sentence_838.csv,626,5712
sentence_573.csv,0,4131
sentence_865.csv,762,3315
sentence_372.csv,24,1326
sentence_981.csv,22,2244
sentence_1342.csv,2,3315
sentence_1155.csv,26,6171
sentence_857.csv,198,5865
sentence_1796.csv,0,6120
sentence_809.csv,2,1428
sentence_1180.csv,126,6681
sentence_1357.csv,0,6324
sentence_1247.csv,2,4386
sentence_747.csv,48,1632
sentence_484.csv,102,2754
sentence_549.csv,150,1938
sentence_603.csv,130,4947
sentence_366.csv,376,7599
sentence_181.csv,0,3315
sentence_999.csv,108,3978
sentence_1492.csv,220,1377
sentence_802.csv,0,5712
sentence_1360.csv,0,3723
sentence_1672.csv,2,3876
sentence_764.csv,0,4539
sentence_1279.csv,118,918
sentence_1723.csv,700,1632
sentence_1515.csv,0,7650
sentence_1706.csv,0,4845
sentence_1499.csv,324,2142
sentence_794.csv,0,3876
sentence_1788.csv,0,6069
sentence_1513.csv,12,7701
sentence_1626.csv,254,2040
sentence_743.csv,6,1836
sentence_1260.csv,2,1377
sentence_203.csv,0,3876
sentence_1239.csv,6,6273
sentence_1581.csv,2032,5304
sentence_1787.csv,160,1071
sentence_249.csv,30,3315
sentence_254.csv,120,4488
sentence_708.csv,0,2856
sentence_1395.csv,0,1989
sentence_700.csv,0,4437
sentence_754.csv,0,5865
sentence_679.csv,12,2958
sentence_539.csv,138,6630
sentence_230.csv,106,7140
sentence_526.csv,0,6783
sentence_1511.csv,22,5457
sentence_451.csv,90,1479
sentence_258.csv,6,9537
sentence_1583.csv,2,6834
sentence_560.csv,6,6834
sentence_940.csv,80,3111
sentence_1292.csv,96,3876
sentence_727.csv,0,4335
sentence_638.csv,0,3468
sentence_1769.csv,96,4743
sentence_463.csv,12,3162
sentence_361.csv,56,5457
sentence_1118.csv,2,5151
sentence_31.csv,0,4488
sentence_593.csv,0,4233
sentence_714.csv,380,3213
sentence_138.csv,14,408
sentence_1044.csv,0,5049
sentence_251.csv,2,4029
sentence_292.csv,4,1377
sentence_452.csv,0,2958
sentence_1746.csv,0,6579
sentence_1529.csv,880,6834
sentence_1548.csv,6,2040
sentence_126.csv,20,3774
sentence_491.csv,116,765
sentence_631.csv,708,5916
sentence_880.csv,50,8619
sentence_60.csv,1018,6681
sentence_815.csv,1442,2346
sentence_322.csv,44,5814
sentence_567.csv,0,8823
sentence_1523.csv,72,969
sentence_1653.csv,0,3060
sentence_110.csv,458,3315
sentence_806.csv,4102,5253
sentence_637.csv,2,2703
sentence_1069.csv,2,3978
sentence_379.csv,0,5865
sentence_575.csv,300,6987
sentence_1179.csv,16,1479
sentence_1539.csv,274,5661
sentence_1728.csv,34,3672
sentence_954.csv,226,2958
sentence_334.csv,0,2244
sentence_966.csv,6,5049
sentence_240.csv,0,9537
sentence_1810.csv,1186,2958
sentence_1442.csv,462,2244
sentence_1352.csv,14,1887
sentence_963.csv,106,1683
sentence_1372.csv,164,5916
sentence_147.csv,10,1377
sentence_478.csv,0,6018
sentence_1759.csv,536,2805
sentence_1578.csv,0,6936
sentence_1349.csv,6,714
sentence_1038.csv,214,7293
sentence_636.csv,64,4437
sentence_1084.csv,0,3978
sentence_755.csv,124,1734
sentence_614.csv,188,2244
sentence_618.csv,0,4947
sentence_1170.csv,48,510
sentence_275.csv,0,2499
sentence_220.csv,0,6477
sentence_665.csv,332,1275
sentence_1013.csv,32,4233
sentence_1166.csv,0,5304
sentence_167.csv,152,2550
sentence_221.csv,74,3621
sentence_1666.csv,0,6018
sentence_346.csv,224,1734
sentence_1119.csv,12,6018
sentence_926.csv,442,4233
sentence_511.csv,114,2601
sentence_175.csv,32,4947
sentence_1525.csv,470,5049
sentence_109.csv,16,3009
sentence_1606.csv,0,6273
sentence_338.csv,6,4488
sentence_895.csv,126,1785
sentence_985.csv,206,2499
sentence_657.csv,0,5865
sentence_592.csv,182,7038
sentence_1195.csv,844,3570
sentence_1676.csv,532,7038
sentence_1229.csv,0,2193
sentence_810.csv,32,1989
sentence_1699.csv,0,4182
sentence_887.csv,0,5100
sentence_1172.csv,0,5457
sentence_828.csv,412,3162
sentence_624.csv,0,6069
sentence_840.csv,186,3213
sentence_1092.csv,0,7191
sentence_885.csv,724,2346
sentence_1052.csv,0,1836
sentence_988.csv,0,6783
sentence_340.csv,118,4794
sentence_1646.csv,4,4284
sentence_266.csv,158,3927
sentence_930.csv,0,2295
sentence_290.csv,308,3417
sentence_1634.csv,0,6018
sentence_1236.csv,224,5049
sentence_92.csv,2,3519
sentence_1536.csv,208,6324
sentence_1510.csv,112,4437
sentence_856.csv,86,1581
sentence_804.csv,0,2703
sentence_231.csv,168,5355
sentence_582.csv,218,4947
sentence_1545.csv,2,5559
sentence_209.csv,66,3825
sentence_62.csv,24,8262
sentence_482.csv,0,4947
sentence_1544.csv,300,9486
sentence_223.csv,10,2550
sentence_1692.csv,46,1836
sentence_1453.csv,4,3825
sentence_174.csv,0,5865
sentence_169.csv,208,459
sentence_910.csv,58,4488
sentence_875.csv,132,4029
sentence_1491.csv,154,4182
sentence_1124.csv,14,459
sentence_172.csv,964,5253
sentence_808.csv,4,5100
sentence_1063.csv,0,5304
sentence_524.csv,36,6477
sentence_1741.csv,0,2091
sentence_125.csv,8,3825
sentence_1314.csv,220,4692
sentence_1362.csv,218,3723
sentence_934.csv,688,7140
sentence_179.csv,2,9333
sentence_404.csv,208,3774
sentence_1434.csv,174,1785
sentence_675.csv,0,3621
sentence_82.csv,0,8058
sentence_339.csv,0,1428
sentence_576.csv,0,5406
sentence_695.csv,14,1938
sentence_1062.csv,78,4590
sentence_723.csv,14,3519
sentence_632.csv,436,5202
sentence_701.csv,160,7956
sentence_882.csv,0,4641
sentence_156.csv,0,4182
sentence_1029.csv,134,714
sentence_968.csv,6,5661
sentence_1802.csv,162,4539
sentence_704.csv,182,4386
sentence_23.csv,130,459
sentence_881.csv,0,6273
sentence_1805.csv,112,1683
sentence_716.csv,0,2091
sentence_659.csv,260,4998
sentence_1077.csv,0,4080
sentence_913.csv,0,3213
sentence_667.csv,36,5865
sentence_1333.csv,16,4743
sentence_317.csv,0,4794
sentence_232.csv,0,5916
sentence_837.csv,230,5049
sentence_993.csv,0,5712
sentence_1694.csv,78,1479
sentence_1630.csv,2,2958
sentence_1219.csv,112,4641
sentence_626.csv,80,3264
sentence_788.csv,0,7344
sentence_301.csv,0,4335
sentence_123.csv,0,3723
sentence_392.csv,0,3876
sentence_760.csv,2,3468
sentence_1057.csv,0,6171
sentence_238.csv,0,4896
sentence_327.csv,20,3366
sentence_717.csv,0,6018
sentence_1455.csv,4,4947
sentence_272.csv,218,2448
sentence_1011.csv,2,3672
sentence_740.csv,8,7089
sentence_1665.csv,0,7242
sentence_417.csv,0,6222
sentence_241.csv,250,2499
sentence_145.csv,284,2040
sentence_1049.csv,28,1173
sentence_140.csv,0,6324
sentence_1268.csv,306,1530
sentence_1243.csv,0,6885
sentence_443.csv,872,1479
sentence_1779.csv,0,6630
sentence_373.csv,0,2652
sentence_1251.csv,0,1632
sentence_1521.csv,598,4641
sentence_288.csv,2,5814
sentence_1713.csv,0,5253
sentence_1107.csv,12,2244
sentence_853.csv,28,3723
sentence_515.csv,0,7140
sentence_761.csv,44,5712
sentence_466.csv,406,1581
sentence_734.csv,0,7242
sentence_1075.csv,2,4131
sentence_1254.csv,278,5100
sentence_429.csv,534,4845
sentence_1169.csv,0,7701
sentence_765.csv,200,3162
sentence_1712.csv,626,2805
sentence_1099.csv,60,918
sentence_1451.csv,0,2805
sentence_468.csv,284,6783
sentence_562.csv,264,5202
sentence_1228.csv,462,5304
sentence_829.csv,0,6579
sentence_489.csv,0,4386
sentence_1735.csv,2,1785
sentence_1041.csv,0,4386
sentence_445.csv,2170,9078
sentence_1603.csv,0,3009
sentence_623.csv,100,2295
sentence_606.csv,216,5967
sentence_1242.csv,590,2193
sentence_694.csv,60,3111
sentence_180.csv,2,3927
sentence_1474.csv,0,2193
sentence_782.csv,0,6630
sentence_1304.csv,36,6936
sentence_892.csv,0,4947
sentence_163.csv,2,1683
sentence_1596.csv,1132,6681
sentence_270.csv,0,4131
sentence_983.csv,0,1836
sentence_9.csv,0,1734
sentence_370.csv,8,1377
sentence_1645.csv,408,2142
sentence_1165.csv,0,4029
sentence_1801.csv,0,3876
sentence_354.csv,2,5253
sentence_1199.csv,0,4335
sentence_1143.csv,10,1479
sentence_1457.csv,48,663
sentence_173.csv,8,2652
sentence_1791.csv,22,4233
sentence_1301.csv,2,2040
sentence_1317.csv,0,4488
sentence_767.csv,0,4641
sentence_591.csv,0,4641
sentence_1428.csv,84,1785
sentence_296.csv,616,3621
sentence_424.csv,12,2499
sentence_1556.csv,1118,8721
sentence_962.csv,562,5814
sentence_1396.csv,2028,2448
sentence_920.csv,54,8058
sentence_859.csv,0,4335
sentence_935.csv,166,6171
sentence_382.csv,6,6018
sentence_830.csv,36,1989
sentence_1569.csv,164,1581
sentence_532.csv,0,3213
sentence_627.csv,320,5100
sentence_877.csv,1782,4386
sentence_1588.csv,8,5865
sentence_129.csv,0,3570
sentence_521.csv,2,3723
sentence_1134.csv,2,3927
sentence_458.csv,124,3468
sentence_1284.csv,0,1836
sentence_1794.csv,0,3468
sentence_1570.csv,1050,4284
sentence_304.csv,400,6018
sentence_912.csv,8,3060
sentence_1473.csv,4,5406
sentence_527.csv,408,3927
sentence_872.csv,2,7140
sentence_669.csv,2086,3927
sentence_1281.csv,0,4284
sentence_1322.csv,96,2754
sentence_1104.csv,136,4488
sentence_531.csv,2,2550
sentence_1130.csv,0,2601
sentence_319.csv,48,1071
sentence_1355.csv,410,1989
sentence_1518.csv,40,1887
sentence_742.csv,366,4896
sentence_488.csv,952,3723
sentence_143.csv,0,5865
sentence_1503.csv,324,1989
sentence_1065.csv,2,1377
sentence_1288.csv,188,4590
sentence_115.csv,30,4182
sentence_428.csv,240,3978
sentence_1563.csv,0,6885
sentence_1715.csv,0,4437
sentence_453.csv,0,1173
sentence_1050.csv,994,2193
sentence_27.csv,596,10251
sentence_922.csv,240,6477
sentence_1637.csv,2,4692
sentence_1773.csv,0,5151
sentence_1308.csv,0,6477
sentence_1088.csv,54,6273
sentence_557.csv,238,5967
sentence_883.csv,636,4794
sentence_522.csv,0,1683
sentence_1730.csv,248,6171
sentence_1403.csv,0,5049
sentence_36.csv,0,6681
sentence_1560.csv,168,612
sentence_494.csv,4,3621
sentence_398.csv,14,4335
sentence_49.csv,0,9843
sentence_1682.csv,0,5049
sentence_949.csv,14,6171
sentence_1613.csv,108,306
sentence_927.csv,6,2346
sentence_847.csv,6,6630
sentence_42.csv,0,6885
sentence_1483.csv,304,2397
sentence_1440.csv,0,2040
sentence_1438.csv,6,3264
sentence_1709.csv,54,2754
sentence_1567.csv,0,4233
sentence_621.csv,90,2754
sentence_1263.csv,132,3570
sentence_475.csv,366,6426
sentence_312.csv,4,3213
sentence_1227.csv,114,2397
sentence_1167.csv,0,3009
sentence_672.csv,78,2499
sentence_205.csv,362,3009
sentence_1458.csv,646,1479
sentence_789.csv,0,5151
sentence_504.csv,0,5049
sentence_1188.csv,0,7089
sentence_536.csv,38,5610
sentence_215.csv,2,4437
sentence_556.csv,4,3468
sentence_1721.csv,0,8976
sentence_1609.csv,748,2856
sentence_1255.csv,78,816
sentence_323.csv,0,1734
sentence_497.csv,4,3672
sentence_1708.csv,1852,6222
sentence_423.csv,90,3723
sentence_1187.csv,426,2091
sentence_171.csv,0,3927
sentence_277.csv,0,1785
sentence_374.csv,0,2448
sentence_1538.csv,0,3111
sentence_183.csv,0,6477
sentence_1407.csv,104,1530
sentence_1745.csv,168,1530
sentence_461.csv,4,5406
sentence_1184.csv,248,2754
sentence_1608.csv,1482,2193
sentence_149.csv,74,6834
sentence_1089.csv,850,5406
sentence_1420.csv,12,5151
sentence_509.csv,0,4437
sentence_212.csv,56,816
sentence_858.csv,140,4794
sentence_762.csv,0,6783
sentence_964.csv,0,2499
sentence_1546.csv,10,4386
sentence_707.csv,2,1887
sentence_844.csv,56,4896
sentence_436.csv,16,2601
sentence_1714.csv,320,1224
sentence_1096.csv,0,2550
sentence_77.csv,0,5814
sentence_1053.csv,256,3978
sentence_1697.csv,0,6783
sentence_32.csv,0,1530
sentence_217.csv,12,2958
sentence_979.csv,32,1734
sentence_253.csv,10,5100
sentence_1198.csv,0,2754
sentence_78.csv,0,5916
sentence_687.csv,168,1377
sentence_14.csv,18,4488
sentence_1009.csv,0,4386
sentence_931.csv,0,6681
sentence_465.csv,748,7956
sentence_1068.csv,32,2397
sentence_1045.csv,442,5100
sentence_502.csv,430,1173
sentence_1660.csv,0,5100
sentence_1505.csv,2,3723
sentence_124.csv,4,3213
sentence_303.csv,0,3876
sentence_1601.csv,192,3621
sentence_1423.csv,198,4029
sentence_1624.csv,302,5151
sentence_610.csv,0,6273
sentence_746.csv,2374,4284
sentence_602.csv,24,1785
sentence_444.csv,0,3315
sentence_1804.csv,420,5508
sentence_722.csv,0,6936
sentence_507.csv,2,6885
sentence_1037.csv,1490,7752
sentence_1374.csv,40,612
sentence_1627.csv,0,3621
sentence_849.csv,78,2601
sentence_367.csv,542,2601
sentence_208.csv,0,2601
sentence_326.csv,14,4896
sentence_1331.csv,1196,2601
sentence_103.csv,328,2856
sentence_431.csv,2,2703
sentence_130.csv,0,4998
sentence_1520.csv,0,3978
sentence_1795.csv,2,7905
sentence_792.csv,0,3162
sentence_1025.csv,6,5661
sentence_352.csv,0,6120
sentence_732.csv,64,8772
sentence_1437.csv,48,1836
sentence_1213.csv,24,5049
sentence_225.csv,204,2499
sentence_961.csv,4,4998
sentence_1100.csv,76,5049
sentence_1367.csv,250,3672
sentence_50.csv,180,1581
sentence_651.csv,718,5151
sentence_1216.csv,368,4794
sentence_1197.csv,424,3519
sentence_1116.csv,1554,6732
sentence_904.csv,12,2856
sentence_783.csv,0,2550
sentence_948.csv,338,3876
sentence_435.csv,168,2448
sentence_1142.csv,448,1275
sentence_101.csv,0,4590
sentence_64.csv,0,1938
sentence_846.csv,100,5661
sentence_462.csv,42,1020
sentence_1005.csv,578,6120
sentence_182.csv,32,4539
sentence_1085.csv,196,6783
sentence_1361.csv,0,7395
sentence_1074.csv,0,5202
sentence_481.csv,2,6528
sentence_1541.csv,132,1989
sentence_1616.csv,0,8109
sentence_188.csv,284,1428
sentence_693.csv,0,8517
sentence_1060.csv,2,4131
sentence_890.csv,0,4284
sentence_391.csv,702,1122
sentence_728.csv,46,4437
sentence_395.csv,8,5151
sentence_1189.csv,398,1479
sentence_1054.csv,242,612
sentence_1379.csv,6,5355
sentence_95.csv,0,4692
sentence_776.csv,286,1326
sentence_165.csv,14,2958
sentence_477.csv,2,4284
sentence_696.csv,0,4182
sentence_1643.csv,116,2958
sentence_1799.csv,0,1428
sentence_1790.csv,0,2754
sentence_396.csv,2,3264
sentence_1016.csv,10,5406
sentence_1385.csv,0,1683
sentence_1690.csv,46,4080
sentence_1160.csv,0,3315
